time_s,frequency_hz,delta_frequency_hz,diesel_power_mw,storage_power_mw,storage_soc,power_deficit_mw,diesel_power_mw__diesel_slow,diesel_power_mw__diesel_fast,storage_power_mw__bess_1,storage_power_mw__bess_2,storage_soc__bess_1,storage_soc__bess_2
34.74,49.4467566,-0.553243401,0.523242932,0.923513767,0.748064848,2,0.287783337,0.235459595,0.54324339,0.380270377,0.79829031,0.647613924
34.76,49.4467566,-0.553243399,0.523242935,0.923513765,0.748063708,2,0.287783341,0.235459594,0.543243388,0.380270377,0.798289304,0.647612516
34.78,49.4467566,-0.553243398,0.523242937,0.923513763,0.748062567,2,0.287783344,0.235459593,0.543243387,0.380270376,0.798288298,0.647611107
34.8,49.4467566,-0.553243397,0.523242939,0.923513761,0.748061427,2,0.287783348,0.235459592,0.543243386,0.380270375,0.798287292,0.647609699
34.82,49.4467566,-0.553243396,0.523242942,0.923513759,0.748060287,2,0.287783351,0.235459591,0.543243385,0.380270374,0.798286286,0.647608291
34.84,49.4467566,-0.553243395,0.523242944,0.923513757,0.748059147,2,0.287783355,0.23545959,0.543243384,0.380270373,0.79828528,0.647606882
34.86,49.4467566,-0.553243393,0.523242947,0.923513755,0.748058007,2,0.287783358,0.235459589,0.543243383,0.380270372,0.798284274,0.647605474
34.88,49.4467566,-0.553243392,0.523242949,0.923513753,0.748056867,2,0.287783361,0.235459588,0.543243382,0.380270372,0.798283268,0.647604065
34.9,49.4467566,-0.553243391,0.523242951,0.923513751,0.748055727,2,0.287783365,0.235459587,0.543243381,0.380270371,0.798282262,0.647602657
34.92,49.4467566,-0.55324339,0.523242954,0.923513749,0.748054586,2,0.287783368,0.235459586,0.543243379,0.38027037,0.798281256,0.647601248
34.94,49.4467566,-0.553243389,0.523242956,0.923513748,0.748053446,2,0.287783371,0.235459585,0.543243378,0.380270369,0.79828025,0.64759984
34.96,49.4467566,-0.553243387,0.523242958,0.923513746,0.748052306,2,0.287783375,0.235459584,0.543243377,0.380270368,0.798279243,0.647598432
34.98,49.4467566,-0.553243386,0.523242961,0.923513744,0.748051166,2,0.287783378,0.235459583,0.543243376,0.380270368,0.798278237,0.647597023
35,49.4467566,-0.553243385,0.523242963,0.923513742,0.748050026,2,0.287783381,0.235459582,0.543243375,0.380270367,0.798277231,0.647595615
35.02,49.4467566,-0.553243384,0.523242965,0.92351374,0.748048886,2,0.287783384,0.235459581,0.543243374,0.380270366,0.798276225,0.647594206
35.04,49.4467566,-0.553243383,0.523242967,0.923513738,0.748047746,2,0.287783388,0.23545958,0.543243373,0.380270365,0.798275219,0.647592798
35.06,49.4467566,-0.553243382,0.523242969,0.923513737,0.748046606,2,0.287783391,0.235459579,0.543243372,0.380270365,0.798274213,0.64759139
35.08,49.4467566,-0.553243381,0.523242972,0.923513735,0.748045465,2,0.287783394,0.235459578,0.543243371,0.380270364,0.798273207,0.647589981
35.1,49.4467566,-0.55324338,0.523242974,0.923513733,0.748044325,2,0.287783397,0.235459577,0.54324337,0.380270363,0.798272201,0.647588573
35.12,49.4467566,-0.553243379,0.523242976,0.923513731,0.748043185,2,0.2877834,0.235459576,0.543243369,0.380270362,0.798271195,0.647587164
35.14,49.4467566,-0.553243377,0.523242978,0.92351373,0.748042045,2,0.287783403,0.235459575,0.543243368,0.380270362,0.798270189,0.647585756
35.16,49.4467566,-0.553243376,0.52324298,0.923513728,0.748040905,2,0.287783406,0.235459574,0.543243367,0.380270361,0.798269183,0.647584348
35.18,49.4467566,-0.553243375,0.523242982,0.923513726,0.748039765,2,0.287783409,0.235459573,0.543243366,0.38027036,0.798268177,0.647582939
35.2,49.4467566,-0.553243374,0.523242984,0.923513724,0.748038625,2,0.287783412,0.235459572,0.543243365,0.380270359,0.798267171,0.647581531
35.22,49.4467566,-0.553243373,0.523242986,0.923513723,0.748037484,2,0.287783415,0.235459571,0.543243364,0.380270359,0.798266165,0.647580122
35.24,49.4467566,-0.553243372,0.523242988,0.923513721,0.748036344,2,0.287783418,0.235459571,0.543243363,0.380270358,0.798265159,0.647578714
35.26,49.4467566,-0.553243371,0.52324299,0.923513719,0.748035204,2,0.287783421,0.23545957,0.543243362,0.380270357,0.798264153,0.647577306
35.28,49.4467566,-0.55324337,0.523242993,0.923513718,0.748034064,2,0.287783424,0.235459569,0.543243361,0.380270357,0.798263147,0.647575897
35.3,49.4467566,-0.553243369,0.523242995,0.923513716,0.748032924,2,0.287783427,0.235459568,0.54324336,0.380270356,0.798262141,0.647574489
35.32,49.4467566,-0.553243368,0.523242996,0.923513715,0.748031784,2,0.287783429,0.235459567,0.543243359,0.380270355,0.798261135,0.64757308
35.34,49.4467566,-0.553243367,0.523242998,0.923513713,0.748030644,2,0.287783432,0.235459566,0.543243358,0.380270355,0.798260129,0.647571672
35.36,49.4467566,-0.553243366,0.523243,0.923513711,0.748029503,2,0.287783435,0.235459565,0.543243357,0.380270354,0.798259123,0.647570263
35.38,49.4467566,-0.553243365,0.523243002,0.92351371,0.748028363,2,0.287783438,0.235459564,0.543243357,0.380270353,0.798258117,0.647568855
35.4,49.4467566,-0.553243364,0.523243004,0.923513708,0.748027223,2,0.287783441,0.235459564,0.543243356,0.380270353,0.798257111,0.647567447
35.42,49.4467566,-0.553243363,0.523243006,0.923513707,0.748026083,2,0.287783443,0.235459563,0.543243355,0.380270352,0.798256105,0.647566038
35.44,49.4467566,-0.553243362,0.523243008,0.923513705,0.748024943,2,0.287783446,0.235459562,0.543243354,0.380270351,0.798255099,0.64756463
35.46,49.4467566,-0.553243361,0.52324301,0.923513704,0.748023803,2,0.287783449,0.235459561,0.543243353,0.380270351,0.798254093,0.647563221
35.48,49.4467566,-0.55324336,0.523243012,0.923513702,0.748022663,2,0.287783451,0.23545956,0.543243352,0.38027035,0.798253087,0.647561813
35.5,49.4467566,-0.553243359,0.523243014,0.923513701,0.748021522,2,0.287783454,0.23545956,0.543243351,0.380270349,0.798252081,0.647560405
35.52,49.4467566,-0.553243359,0.523243015,0.923513699,0.748020382,2,0.287783457,0.235459559,0.54324335,0.380270349,0.798251075,0.647558996
35.54,49.4467566,-0.553243358,0.523243017,0.923513698,0.748019242,2,0.287783459,0.235459558,0.54324335,0.380270348,0.798250069,0.647557588
35.56,49.4467566,-0.553243357,0.523243019,0.923513696,0.748018102,2,0.287783462,0.235459557,0.543243349,0.380270347,0.798249063,0.647556179
35.58,49.4467566,-0.553243356,0.523243021,0.923513695,0.748016962,2,0.287783464,0.235459556,0.543243348,0.380270347,0.798248057,0.647554771
35.6,49.4467566,-0.553243355,0.523243023,0.923513693,0.748015822,2,0.287783467,0.235459556,0.543243347,0.380270346,0.798247051,0.647553363
35.62,49.4467566,-0.553243354,0.523243024,0.923513692,0.748014682,2,0.287783469,0.235459555,0.543243346,0.380270346,0.798246045,0.647551954
35.64,49.4467566,-0.553243353,0.523243026,0.92351369,0.748013541,2,0.287783472,0.235459554,0.543243345,0.380270345,0.798245039,0.647550546
35.66,49.4467566,-0.553243352,0.523243028,0.923513689,0.748012401,2,0.287783474,0.235459553,0.543243345,0.380270344,0.798244033,0.647549137
35.68,49.4467566,-0.553243351,0.52324303,0.923513688,0.748011261,2,0.287783477,0.235459553,0.543243344,0.380270344,0.798243027,0.647547729
35.7,49.4467566,-0.553243351,0.523243031,0.923513686,0.748010121,2,0.287783479,0.235459552,0.543243343,0.380270343,0.798242021,0.647546321
35.72,49.4467567,-0.55324335,0.523243033,0.923513685,0.748008981,2,0.287783482,0.235459551,0.543243342,0.380270343,0.798241015,0.647544912
35.74,49.4467567,-0.553243349,0.523243035,0.923513683,0.748007841,2,0.287783484,0.23545955,0.543243341,0.380270342,0.798240009,0.647543504
35.76,49.4467567,-0.553243348,0.523243036,0.923513682,0.748006701,2,0.287783487,0.23545955,0.543243341,0.380270342,0.798239003,0.647542095
35.78,49.4467567,-0.553243347,0.523243038,0.923513681,0.74800556,2,0.287783489,0.235459549,0.54324334,0.380270341,0.798237997,0.647540687
35.8,49.4467567,-0.553243346,0.52324304,0.923513679,0.74800442,2,0.287783491,0.235459548,0.543243339,0.38027034,0.798236991,0.647539278
35.82,49.4467567,-0.553243346,0.523243041,0.923513678,0.74800328,2,0.287783494,0.235459548,0.543243338,0.38027034,0.798235985,0.64753787
35.84,49.4467567,-0.553243345,0.523243043,0.923513677,0.74800214,2,0.287783496,0.235459547,0.543243338,0.380270339,0.798234979,0.647536462
35.86,49.4467567,-0.553243344,0.523243044,0.923513676,0.748001,2,0.287783498,0.235459546,0.543243337,0.380270339,0.798233973,0.647535053
35.88,49.4467567,-0.553243343,0.523243046,0.923513674,0.74799986,2,0.2877835,0.235459545,0.543243336,0.380270338,0.798232967,0.647533645
35.9,49.4467567,-0.553243342,0.523243048,0.923513673,0.74799872,2,0.287783503,0.235459545,0.543243335,0.380270338,0.798231961,0.647532236
35.92,49.4467567,-0.553243342,0.523243049,0.923513672,0.747997579,2,0.287783505,0.235459544,0.543243335,0.380270337,0.798230955,0.647530828
35.94,49.4467567,-0.553243341,0.523243051,0.92351367,0.747996439,2,0.287783507,0.235459543,0.543243334,0.380270337,0.798229949,0.64752942
35.96,49.4467567,-0.55324334,0.523243052,0.923513669,0.747995299,2,0.287783509,0.235459543,0.543243333,0.380270336,0.798228943,0.647528011
35.98,49.4467567,-0.553243339,0.523243054,0.923513668,0.747994159,2,0.287783512,0.235459542,0.543243332,0.380270336,0.798227937,0.647526603
36,49.4467567,-0.553243338,0.523243055,0.923513667,0.747993019,2,0.287783514,0.235459541,0.543243332,0.380270335,0.798226931,0.647525194
36.02,49.4467567,-0.553243338,0.523243057,0.923513665,0.747991879,2,0.287783516,0.235459541,0.543243331,0.380270335,0.798225925,0.647523786
36.04,49.4467567,-0.553243337,0.523243058,0.923513664,0.747990739,2,0.287783518,0.23545954,0.54324333,0.380270334,0.798224919,0.647522378
36.06,49.4467567,-0.553243336,0.52324306,0.923513663,0.747989598,2,0.28778352,0.235459539,0.54324333,0.380270333,0.798223913,0.647520969
36.08,49.4467567,-0.553243335,0.523243061,0.923513662,0.747988458,2,0.287783522,0.235459539,0.543243329,0.380270333,0.798222907,0.647519561
36.1,49.4467567,-0.553243335,0.523243063,0.923513661,0.747987318,2,0.287783524,0.235459538,0.543243328,0.380270332,0.798221901,0.647518152
36.12,49.4467567,-0.553243334,0.523243064,0.92351366,0.747986178,2,0.287783526,0.235459538,0.543243328,0.380270332,0.798220895,0.647516744
36.14,49.4467567,-0.553243333,0.523243065,0.923513658,0.747985038,2,0.287783528,0.235459537,0.543243327,0.380270332,0.798219889,0.647515336
36.16,49.4467567,-0.553243333,0.523243067,0.923513657,0.747983898,2,0.28778353,0.235459536,0.543243326,0.380270331,0.798218883,0.647513927
36.18,49.4467567,-0.553243332,0.523243068,0.923513656,0.747982758,2,0.287783532,0.235459536,0.543243326,0.380270331,0.798217877,0.647512519
36.2,49.4467567,-0.553243331,0.52324307,0.923513655,0.747981618,2,0.287783534,0.235459535,0.543243325,0.38027033,0.798216871,0.64751111
36.22,49.4467567,-0.55324333,0.523243071,0.923513654,0.747980477,2,0.287783536,0.235459535,0.543243324,0.38027033,0.798215865,0.647509702
36.24,49.4467567,-0.55324333,0.523243072,0.923513653,0.747979337,2,0.287783538,0.235459534,0.543243324,0.380270329,0.798214859,0.647508293
36.26,49.4467567,-0.553243329,0.523243074,0.923513652,0.747978197,2,0.28778354,0.235459533,0.543243323,0.380270329,0.798213853,0.647506885
36.28,49.4467567,-0.553243328,0.523243075,0.923513651,0.747977057,2,0.287783542,0.235459533,0.543243322,0.380270328,0.798212847,0.647505477
36.3,49.4467567,-0.553243328,0.523243076,0.923513649,0.747975917,2,0.287783544,0.235459532,0.543243322,0.380270328,0.798211841,0.647504068
36.32,49.4467567,-0.553243327,0.523243078,0.923513648,0.747974777,2,0.287783546,0.235459532,0.543243321,0.380270327,0.798210835,0.64750266
36.34,49.4467567,-0.553243326,0.523243079,0.923513647,0.747973637,2,0.287783548,0.235459531,0.54324332,0.380270327,0.798209829,0.647501251
36.36,49.4467567,-0.553243326,0.52324308,0.923513646,0.747972496,2,0.28778355,0.23545953,0.54324332,0.380270326,0.798208823,0.647499843
36.38,49.4467567,-0.553243325,0.523243082,0.923513645,0.747971356,2,0.287783552,0.23545953,0.543243319,0.380270326,0.798207817,0.647498435
36.4,49.4467567,-0.553243324,0.523243083,0.923513644,0.747970216,2,0.287783554,0.235459529,0.543243319,0.380270325,0.798206811,0.647497026
36.42,49.4467567,-0.553243324,0.523243084,0.923513643,0.747969076,2,0.287783555,0.235459529,0.543243318,0.380270325,0.798205805,0.647495618
36.44,49.4467567,-0.553243323,0.523243086,0.923513642,0.747967936,2,0.287783557,0.235459528,0.543243317,0.380270325,0.798204799,0.647494209
36.46,49.4467567,-0.553243322,0.523243087,0.923513641,0.747966796,2,0.287783559,0.235459528,0.543243317,0.380270324,0.798203793,0.647492801
36.48,49.4467567,-0.553243322,0.523243088,0.92351364,0.747965656,2,0.287783561,0.235459527,0.543243316,0.380270324,0.798202787,0.647491393
36.5,49.4467567,-0.553243321,0.523243089,0.923513639,0.747964515,2,0.287783563,0.235459527,0.543243316,0.380270323,0.798201781,0.647489984
36.52,49.4467567,-0.553243321,0.52324309,0.923513638,0.747963375,2,0.287783564,0.235459526,0.543243315,0.380270323,0.798200775,0.647488576
36.54,49.4467567,-0.55324332,0.523243092,0.923513637,0.747962235,2,0.287783566,0.235459526,0.543243315,0.380270322,0.798199769,0.647487167
36.56,49.4467567,-0.553243319,0.523243093,0.923513636,0.747961095,2,0.287783568,0.235459525,0.543243314,0.380270322,0.798198763,0.647485759
36.58,49.4467567,-0.553243319,0.523243094,0.923513635,0.747959955,2,0.28778357,0.235459524,0.543243313,0.380270322,0.798197757,0.647484351
36.6,49.4467567,-0.553243318,0.523243095,0.923513634,0.747958815,2,0.287783571,0.235459524,0.543243313,0.380270321,0.798196751,0.647482942
36.62,49.4467567,-0.553243318,0.523243096,0.923513633,0.747957675,2,0.287783573,0.235459523,0.543243312,0.380270321,0.798195745,0.647481534
36.64,49.4467567,-0.553243317,0.523243098,0.923513632,0.747956534,2,0.287783575,0.235459523,0.543243312,0.38027032,0.798194739,0.647480125
36.66,49.4467567,-0.553243316,0.523243099,0.923513631,0.747955394,2,0.287783576,0.235459522,0.543243311,0.38027032,0.798193733,0.647478717
36.68,49.4467567,-0.553243316,0.5232431,0.92351363,0.747954254,2,0.287783578,0.235459522,0.543243311,0.38027032,0.798192727,0.647477308
36.7,49.4467567,-0.553243315,0.523243101,0.923513629,0.747953114,2,0.28778358,0.235459521,0.54324331,0.380270319,0.798191721,0.6474759
36.72,49.4467567,-0.553243315,0.523243102,0.923513628,0.747951974,2,0.287783581,0.235459521,0.54324331,0.380270319,0.798190715,0.647474492
36.74,49.4467567,-0.553243314,0.523243103,0.923513628,0.747950834,2,0.287783583,0.23545952,0.543243309,0.380270318,0.798189709,0.647473083
36.76,49.4467567,-0.553243313,0.523243104,0.923513627,0.747949694,2,0.287783584,0.23545952,0.543243309,0.380270318,0.798188703,0.647471675
36.78,49.4467567,-0.553243313,0.523243106,0.923513626,0.747948553,2,0.287783586,0.235459519,0.543243308,0.380270318,0.798187697,0.647470266
36.8,49.4467567,-0.553243312,0.523243107,0.923513625,0.747947413,2,0.287783588,0.235459519,0.543243307,0.380270317,0.798186691,0.647468858
36.82,49.4467567,-0.553243312,0.523243108,0.923513624,0.747946273,2,0.287783589,0.235459519,0.543243307,0.380270317,0.798185685,0.64746745
36.84,49.4467567,-0.553243311,0.523243109,0.923513623,0.747945133,2,0.287783591,0.235459518,0.543243306,0.380270317,0.798184679,0.647466041
36.86,49.4467567,-0.553243311,0.52324311,0.923513622,0.747943993,2,0.287783592,0.235459518,0.543243306,0.380270316,0.798183673,0.647464633
36.88,49.4467567,-0.55324331,0.523243111,0.923513621,0.747942853,2,0.287783594,0.235459517,0.543243305,0.380270316,0.798182667,0.647463224
36.9,49.4467567,-0.55324331,0.523243112,0.92351362,0.747941713,2,0.287783595,0.235459517,0.543243305,0.380270315,0.798181661,0.647461816
36.92,49.4467567,-0.553243309,0.523243113,0.92351362,0.747940572,2,0.287783597,0.235459516,0.543243304,0.380270315,0.798180655,0.647460408
36.94,49.4467567,-0.553243309,0.523243114,0.923513619,0.747939432,2,0.287783598,0.235459516,0.543243304,0.380270315,0.798179649,0.647458999
36.96,49.4467567,-0.553243308,0.523243115,0.923513618,0.747938292,2,0.2877836,0.235459515,0.543243304,0.380270314,0.798178643,0.647457591
36.98,49.4467567,-0.553243308,0.523243116,0.923513617,0.747937152,2,0.287783601,0.235459515,0.543243303,0.380270314,0.798177637,0.647456182
37,49.4467567,-0.553243307,0.523243117,0.923513616,0.747936012,2,0.287783603,0.235459514,0.543243303,0.380270314,0.798176631,0.647454774
37.02,49.4467567,-0.553243307,0.523243118,0.923513615,0.747934872,2,0.287783604,0.235459514,0.543243302,0.380270313,0.798175625,0.647453366
37.04,49.4467567,-0.553243306,0.523243119,0.923513615,0.747933732,2,0.287783606,0.235459514,0.543243302,0.380270313,0.798174619,0.647451957
37.06,49.4467567,-0.553243306,0.52324312,0.923513614,0.747932591,2,0.287783607,0.235459513,0.543243301,0.380270313,0.798173613,0.647450549
37.08,49.4467567,-0.553243305,0.523243121,0.923513613,0.747931451,2,0.287783608,0.235459513,0.543243301,0.380270312,0.798172607,0.64744914
37.1,49.4467567,-0.553243305,0.523243122,0.923513612,0.747930311,2,0.28778361,0.235459512,0.5432433,0.380270312,0.798171601,0.647447732
37.12,49.4467567,-0.553243304,0.523243123,0.923513611,0.747929171,2,0.287783611,0.235459512,0.5432433,0.380270312,0.798170595,0.647446324
37.14,49.4467567,-0.553243304,0.523243124,0.923513611,0.747928031,2,0.287783613,0.235459511,0.543243299,0.380270311,0.798169589,0.647444915
37.16,49.4467567,-0.553243303,0.523243125,0.92351361,0.747926891,2,0.287783614,0.235459511,0.543243299,0.380270311,0.798168583,0.647443507
37.18,49.4467567,-0.553243303,0.523243126,0.923513609,0.747925751,2,0.287783615,0.235459511,0.543243298,0.380270311,0.798167577,0.647442098
37.2,49.4467567,-0.553243302,0.523243127,0.923513608,0.74792461,2,0.287783617,0.23545951,0.543243298,0.38027031,0.798166571,0.64744069
37.22,49.4467567,-0.553243302,0.523243128,0.923513608,0.74792347,2,0.287783618,0.23545951,0.543243298,0.38027031,0.798165565,0.647439281
37.24,49.4467567,-0.553243301,0.523243129,0.923513607,0.74792233,2,0.287783619,0.235459509,0.543243297,0.38027031,0.798164559,0.647437873
37.26,49.4467567,-0.553243301,0.52324313,0.923513606,0.74792119,2,0.287783621,0.235459509,0.543243297,0.380270309,0.798163553,0.647436465
37.28,49.4467567,-0.5532433,0.52324313,0.923513605,0.74792005,2,0.287783622,0.235459509,0.543243296,0.380270309,0.798162547,0.647435056
37.3,49.4467567,-0.5532433,0.523243131,0.923513605,0.74791891,2,0.287783623,0.235459508,0.543243296,0.380270309,0.798161541,0.647433648
37.32,49.4467567,-0.553243299,0.523243132,0.923513604,0.74791777,2,0.287783624,0.235459508,0.543243295,0.380270308,0.798160535,0.647432239
37.34,49.4467567,-0.553243299,0.523243133,0.923513603,0.74791663,2,0.287783626,0.235459507,0.543243295,0.380270308,0.798159529,0.647430831
37.36,49.4467567,-0.553243299,0.523243134,0.923513602,0.747915489,2,0.287783627,0.235459507,0.543243295,0.380270308,0.798158523,0.647429423
37.38,49.4467567,-0.553243298,0.523243135,0.923513602,0.747914349,2,0.287783628,0.235459507,0.543243294,0.380270308,0.798157517,0.647428014
37.4,49.4467567,-0.553243298,0.523243136,0.923513601,0.747913209,2,0.287783629,0.235459506,0.543243294,0.380270307,0.798156511,0.647426606
37.42,49.4467567,-0.553243297,0.523243137,0.9235136,0.747912069,2,0.287783631,0.235459506,0.543243293,0.380270307,0.798155505,0.647425197
37.44,49.4467567,-0.553243297,0.523243137,0.9235136,0.747910929,2,0.287783632,0.235459506,0.543243293,0.380270307,0.798154499,0.647423789
37.46,49.4467567,-0.553243296,0.523243138,0.923513599,0.747909789,2,0.287783633,0.235459505,0.543243293,0.380270306,0.798153493,0.647422381
37.48,49.4467567,-0.553243296,0.523243139,0.923513598,0.747908649,2,0.287783634,0.235459505,0.543243292,0.380270306,0.798152487,0.647420972
37.5,49.4467567,-0.553243296,0.52324314,0.923513598,0.747907508,2,0.287783635,0.235459504,0.543243292,0.380270306,0.798151481,0.647419564
37.52,49.4467567,-0.553243295,0.523243141,0.923513597,0.747906368,2,0.287783637,0.235459504,0.543243291,0.380270306,0.798150475,0.647418155
37.54,49.4467567,-0.553243295,0.523243142,0.923513596,0.747905228,2,0.287783638,0.235459504,0.543243291,0.380270305,0.798149469,0.647416747
37.56,49.4467567,-0.553243294,0.523243142,0.923513596,0.747904088,2,0.287783639,0.235459503,0.543243291,0.380270305,0.798148463,0.647415339
37.58,49.4467567,-0.553243294,0.523243143,0.923513595,0.747902948,2,0.28778364,0.235459503,0.54324329,0.380270305,0.798147457,0.64741393
37.6,49.4467567,-0.553243293,0.523243144,0.923513594,0.747901808,2,0.287783641,0.235459503,0.54324329,0.380270304,0.798146451,0.647412522
37.62,49.4467567,-0.553243293,0.523243145,0.923513594,0.747900668,2,0.287783642,0.235459502,0.54324329,0.380270304,0.798145445,0.647411113
37.64,49.4467567,-0.553243293,0.523243146,0.923513593,0.747899527,2,0.287783644,0.235459502,0.543243289,0.380270304,0.798144439,0.647409705
37.66,49.4467567,-0.553243292,0.523243146,0.923513592,0.747898387,2,0.287783645,0.235459502,0.543243289,0.380270304,0.798143433,0.647408296
37.68,49.4467567,-0.553243292,0.523243147,0.923513592,0.747897247,2,0.287783646,0.235459501,0.543243288,0.380270303,0.798142427,0.647406888
37.7,49.4467567,-0.553243291,0.523243148,0.923513591,0.747896107,2,0.287783647,0.235459501,0.543243288,0.380270303,0.798141421,0.64740548
37.72,49.4467567,-0.553243291,0.523243149,0.923513591,0.747894967,2,0.287783648,0.235459501,0.543243288,0.380270303,0.798140415,0.647404071
37.74,49.4467567,-0.553243291,0.523243149,0.92351359,0.747893827,2,0.287783649,0.2354595,0.543243287,0.380270303,0.798139409,0.647402663
37.76,49.4467567,-0.55324329,0.52324315,0.923513589,0.747892687,2,0.28778365,0.2354595,0.543243287,0.380270302,0.798138403,0.647401254
37.78,49.4467567,-0.55324329,0.523243151,0.923513589,0.747891546,2,0.287783651,0.2354595,0.543243287,0.380270302,0.798137397,0.647399846
37.8,49.4467567,-0.55324329,0.523243152,0.923513588,0.747890406,2,0.287783652,0.235459499,0.543243286,0.380270302,0.798136391,0.647398438
37.82,49.4467567,-0.553243289,0.523243152,0.923513588,0.747889266,2,0.287783653,0.235459499,0.543243286,0.380270302,0.798135385,0.647397029
37.84,49.4467567,-0.553243289,0.523243153,0.923513587,0.747888126,2,0.287783654,0.235459499,0.543243286,0.380270301,0.798134379,0.647395621
37.86,49.4467567,-0.553243289,0.523243154,0.923513586,0.747886986,2,0.287783655,0.235459498,0.543243285,0.380270301,0.798133373,0.647394212
37.88,49.4467567,-0.553243288,0.523243155,0.923513586,0.747885846,2,0.287783656,0.235459498,0.543243285,0.380270301,0.798132367,0.647392804
37.9,49.4467567,-0.553243288,0.523243155,0.923513585,0.747884706,2,0.287783657,0.235459498,0.543243285,0.380270301,0.798131361,0.647391396
37.92,49.4467567,-0.553243287,0.523243156,0.923513585,0.747883565,2,0.287783658,0.235459498,0.543243284,0.3802703,0.798130355,0.647389987
37.94,49.4467567,-0.553243287,0.523243157,0.923513584,0.747882425,2,0.287783659,0.235459497,0.543243284,0.3802703,0.798129349,0.647388579
37.96,49.4467567,-0.553243287,0.523243157,0.923513584,0.747881285,2,0.28778366,0.235459497,0.543243284,0.3802703,0.798128343,0.64738717
37.98,49.4467567,-0.553243286,0.523243158,0.923513583,0.747880145,2,0.287783661,0.235459497,0.543243283,0.3802703,0.798127337,0.647385762
38,49.4467567,-0.553243286,0.523243159,0.923513582,0.747879005,2,0.287783662,0.235459496,0.543243283,0.380270299,0.798126331,0.647384354
38.02,49.4467567,-0.553243286,0.523243159,0.923513582,0.747877865,2,0.287783663,0.235459496,0.543243283,0.380270299,0.798125325,0.647382945
38.04,49.4467567,-0.553243285,0.52324316,0.923513581,0.747876725,2,0.287783664,0.235459496,0.543243282,0.380270299,0.798124319,0.647381537
38.06,49.4467567,-0.553243285,0.523243161,0.923513581,0.747875584,2,0.287783665,0.235459495,0.543243282,0.380270299,0.798123313,0.647380128
38.08,49.4467567,-0.553243285,0.523243161,0.92351358,0.747874444,2,0.287783666,0.235459495,0.543243282,0.380270298,0.798122307,0.64737872
38.1,49.4467567,-0.553243284,0.523243162,0.92351358,0.747873304,2,0.287783667,0.235459495,0.543243281,0.380270298,0.798121301,0.647377311
38.12,49.4467567,-0.553243284,0.523243163,0.923513579,0.747872164,2,0.287783668,0.235459495,0.543243281,0.380270298,0.798120295,0.647375903
38.14,49.4467567,-0.553243284,0.523243163,0.923513579,0.747871024,2,0.287783669,0.235459494,0.543243281,0.380270298,0.798119289,0.647374495
38.16,49.4467567,-0.553243283,0.523243164,0.923513578,0.747869884,2,0.28778367,0.235459494,0.543243281,0.380270298,0.798118283,0.647373086
38.18,49.4467567,-0.553243283,0.523243165,0.923513578,0.747868744,2,0.287783671,0.235459494,0.54324328,0.380270297,0.798117277,0.647371678
38.2,49.4467567,-0.553243283,0.523243165,0.923513577,0.747867603,2,0.287783672,0.235459493,0.54324328,0.380270297,0.798116271,0.647370269
38.22,49.4467567,-0.553243282,0.523243166,0.923513577,0.747866463,2,0.287783673,0.235459493,0.54324328,0.380270297,0.798115264,0.647368861
38.24,49.4467567,-0.553243282,0.523243166,0.923513576,0.747865323,2,0.287783673,0.235459493,0.543243279,0.380270297,0.798114258,0.647367453
38.26,49.4467567,-0.553243282,0.523243167,0.923513576,0.747864183,2,0.287783674,0.235459493,0.543243279,0.380270297,0.798113252,0.647366044
38.28,49.4467567,-0.553243282,0.523243168,0.923513575,0.747863043,2,0.287783675,0.235459492,0.543243279,0.380270296,0.798112246,0.647364636
38.3,49.4467567,-0.553243281,0.523243168,0.923513575,0.747861903,2,0.287783676,0.235459492,0.543243279,0.380270296,0.79811124,0.647363227
38.32,49.4467567,-0.553243281,0.523243169,0.923513574,0.747860763,2,0.287783677,0.235459492,0.543243278,0.380270296,0.798110234,0.647361819
38.34,49.4467567,-0.553243281,0.523243169,0.923513574,0.747859623,2,0.287783678,0.235459492,0.543243278,0.380270296,0.798109228,0.647360411
38.36,49.4467567,-0.55324328,0.52324317,0.923513573,0.747858482,2,0.287783679,0.235459491,0.543243278,0.380270295,0.798108222,0.647359002
38.38,49.4467567,-0.55324328,0.523243171,0.923513573,0.747857342,2,0.287783679,0.235459491,0.543243277,0.380270295,0.798107216,0.647357594
38.4,49.4467567,-0.55324328,0.523243171,0.923513572,0.747856202,2,0.28778368,0.235459491,0.543243277,0.380270295,0.79810621,0.647356185
38.42,49.4467567,-0.553243279,0.523243172,0.923513572,0.747855062,2,0.287783681,0.235459491,0.543243277,0.380270295,0.798105204,0.647354777
38.44,49.4467567,-0.553243279,0.523243172,0.923513571,0.747853922,2,0.287783682,0.23545949,0.543243277,0.380270295,0.798104198,0.647353369
38.46,49.4467567,-0.553243279,0.523243173,0.923513571,0.747852782,2,0.287783683,0.23545949,0.543243276,0.380270295,0.798103192,0.64735196
38.48,49.4467567,-0.553243279,0.523243173,0.92351357,0.747851642,2,0.287783684,0.23545949,0.543243276,0.380270294,0.798102186,0.647350552
38.5,49.4467567,-0.553243278,0.523243174,0.92351357,0.747850501,2,0.287783684,0.23545949,0.543243276,0.380270294,0.79810118,0.647349143
38.52,49.4467567,-0.553243278,0.523243175,0.923513569,0.747849361,2,0.287783685,0.235459489,0.543243276,0.380270294,0.798100174,0.647347735
