time_s,frequency_hz,delta_frequency_hz,diesel_power_mw,storage_power_mw,storage_soc,power_deficit_mw
29.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.798184247,2
29.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.798182981,2
29.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.798181715,2
29.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.798180448,2
29.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.798179182,2
29.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.798177915,2
29.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.798176649,2
29.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.798175383,2
29.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.798174116,2
29.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.79817285,2
29.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.798171583,2
29.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.798170317,2
29.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.79816905,2
29.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.798167784,2
29.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.798166518,2
29.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.798165251,2
29.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.798163985,2
29.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.798162718,2
29.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.798161452,2
29.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.798160186,2
30,49.3821212,-0.617878788,0.47030303,0.911818182,0.798158919,2
30.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.798157653,2
30.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.798156386,2
30.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.79815512,2
30.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.798153853,2
30.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.798152587,2
30.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.798151321,2
30.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.798150054,2
30.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.798148788,2
30.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.798147521,2
30.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.798146255,2
30.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.798144989,2
30.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.798143722,2
30.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.798142456,2
30.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.798141189,2
30.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.798139923,2
30.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.798138657,2
30.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.79813739,2
30.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.798136124,2
30.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.798134857,2
30.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.798133591,2
30.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.798132324,2
30.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.798131058,2
30.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.798129792,2
30.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.798128525,2
30.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.798127259,2
30.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.798125992,2
30.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.798124726,2
30.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.79812346,2
30.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.798122193,2
30.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.798120927,2
30.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.79811966,2
30.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.798118394,2
30.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.798117127,2
30.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.798115861,2
30.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.798114595,2
30.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.798113328,2
30.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.798112062,2
30.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.798110795,2
30.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.798109529,2
30.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.798108263,2
30.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.798106996,2
30.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.79810573,2
30.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.798104463,2
30.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.798103197,2
30.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.798101931,2
30.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.798100664,2
30.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.798099398,2
30.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.798098131,2
30.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.798096865,2
31,49.3821212,-0.617878788,0.47030303,0.911818182,0.798095598,2
31.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.798094332,2
31.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.798093066,2
31.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.798091799,2
31.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.798090533,2
31.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.798089266,2
31.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.798088,2
31.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.798086734,2
31.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.798085467,2
31.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.798084201,2
31.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.798082934,2
31.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.798081668,2
31.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.798080401,2
31.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.798079135,2
31.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.798077869,2
31.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.798076602,2
31.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.798075336,2
31.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.798074069,2
31.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.798072803,2
31.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.798071537,2
31.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.79807027,2
31.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.798069004,2
31.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.798067737,2
31.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.798066471,2
31.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.798065205,2
31.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.798063938,2
31.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.798062672,2
31.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.798061405,2
31.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.798060139,2
31.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.798058872,2
31.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.798057606,2
31.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.79805634,2
31.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.798055073,2
31.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.798053807,2
31.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.79805254,2
31.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.798051274,2
31.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.798050008,2
31.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.798048741,2
31.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.798047475,2
31.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.798046208,2
31.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.798044942,2
31.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.798043675,2
31.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.798042409,2
31.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.798041143,2
31.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.798039876,2
31.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.79803861,2
31.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.798037343,2
31.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.798036077,2
31.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.798034811,2
31.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.798033544,2
32,49.3821212,-0.617878788,0.47030303,0.911818182,0.798032278,2
32.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.798031011,2
32.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.798029745,2
32.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.798028478,2
32.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.798027212,2
32.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.798025946,2
32.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.798024679,2
32.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.798023413,2
32.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.798022146,2
32.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.79802088,2
32.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.798019614,2
32.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.798018347,2
32.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.798017081,2
32.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.798015814,2
32.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.798014548,2
32.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.798013282,2
32.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.798012015,2
32.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.798010749,2
32.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.798009482,2
32.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.798008216,2
32.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.798006949,2
32.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.798005683,2
32.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.798004417,2
32.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.79800315,2
32.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.798001884,2
32.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.798000617,2
32.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.797999351,2
32.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.797998085,2
32.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.797996818,2
32.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.797995552,2
32.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.797994285,2
32.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.797993019,2
32.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.797991752,2
32.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.797990486,2
32.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.79798922,2
32.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.797987953,2
32.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.797986687,2
32.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.79798542,2
32.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.797984154,2
32.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.797982888,2
32.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.797981621,2
32.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.797980355,2
32.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.797979088,2
32.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.797977822,2
32.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.797976556,2
32.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.797975289,2
32.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.797974023,2
32.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.797972756,2
32.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.79797149,2
32.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.797970223,2
33,49.3821212,-0.617878788,0.47030303,0.911818182,0.797968957,2
33.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.797967691,2
33.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.797966424,2
33.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.797965158,2
33.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.797963891,2
33.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.797962625,2
33.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.797961359,2
33.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.797960092,2
33.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.797958826,2
33.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.797957559,2
33.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.797956293,2
33.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.797955026,2
33.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.79795376,2
33.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.797952494,2
33.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.797951227,2
33.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.797949961,2
33.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.797948694,2
33.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.797947428,2
33.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.797946162,2
33.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.797944895,2
33.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.797943629,2
33.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.797942362,2
33.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.797941096,2
33.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.79793983,2
33.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.797938563,2
33.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.797937297,2
33.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.79793603,2
33.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.797934764,2
33.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.797933497,2
33.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.797932231,2
33.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.797930965,2
33.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.797929698,2
33.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.797928432,2
33.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.797927165,2
33.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.797925899,2
33.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.797924633,2
33.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.797923366,2
33.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.7979221,2
33.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.797920833,2
33.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.797919567,2
33.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.7979183,2
33.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.797917034,2
33.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.797915768,2
33.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.797914501,2
33.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.797913235,2
33.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.797911968,2
33.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.797910702,2
33.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.797909436,2
33.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.797908169,2
33.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.797906903,2
34,49.3821212,-0.617878788,0.47030303,0.911818182,0.797905636,2
34.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.79790437,2
34.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.797903103,2
34.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.797901837,2
34.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.797900571,2
34.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.797899304,2
34.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.797898038,2
34.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.797896771,2
34.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.797895505,2
34.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.797894239,2
34.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.797892972,2
34.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.797891706,2
34.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.797890439,2
34.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.797889173,2
34.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.797887907,2
34.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.79788664,2
34.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.797885374,2
34.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.797884107,2
34.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.797882841,2
34.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.797881574,2
34.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.797880308,2
34.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.797879042,2
34.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.797877775,2
34.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.797876509,2
34.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.797875242,2
34.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.797873976,2
34.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.79787271,2
34.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.797871443,2
34.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.797870177,2
34.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.79786891,2
34.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.797867644,2
34.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.797866377,2
34.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.797865111,2
34.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.797863845,2
34.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.797862578,2
34.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.797861312,2
34.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.797860045,2
34.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.797858779,2
34.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.797857513,2
34.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.797856246,2
34.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.79785498,2
34.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.797853713,2
34.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.797852447,2
34.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.797851181,2
34.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.797849914,2
34.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.797848648,2
34.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.797847381,2
34.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.797846115,2
34.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.797844848,2
34.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.797843582,2
35,49.3821212,-0.617878788,0.47030303,0.911818182,0.797842316,2
35.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.797841049,2
35.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.797839783,2
35.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.797838516,2
35.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.79783725,2
35.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.797835984,2
35.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.797834717,2
35.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.797833451,2
35.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.797832184,2
35.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.797830918,2
35.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.797829651,2
35.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.797828385,2
35.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.797827119,2
35.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.797825852,2
35.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.797824586,2
35.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.797823319,2
35.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.797822053,2
35.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.797820787,2
35.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.79781952,2
35.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.797818254,2
35.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.797816987,2
35.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.797815721,2
35.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.797814455,2
35.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.797813188,2
35.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.797811922,2
35.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.797810655,2
35.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.797809389,2
35.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.797808122,2
35.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.797806856,2
35.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.79780559,2
35.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.797804323,2
35.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.797803057,2
35.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.79780179,2
35.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.797800524,2
35.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.797799258,2
35.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.797797991,2
35.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.797796725,2
35.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.797795458,2
35.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.797794192,2
35.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.797792925,2
35.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.797791659,2
35.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.797790393,2
35.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.797789126,2
35.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.79778786,2
35.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.797786593,2
35.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.797785327,2
35.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.797784061,2
35.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.797782794,2
35.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.797781528,2
35.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.797780261,2
36,49.3821212,-0.617878788,0.47030303,0.911818182,0.797778995,2
36.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.797777728,2
36.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.797776462,2
36.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.797775196,2
36.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.797773929,2
36.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.797772663,2
36.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.797771396,2
36.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.79777013,2
36.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.797768864,2
36.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.797767597,2
36.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.797766331,2
36.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.797765064,2
36.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.797763798,2
36.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.797762532,2
36.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.797761265,2
36.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.797759999,2
36.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.797758732,2
36.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.797757466,2
36.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.797756199,2
36.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.797754933,2
36.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.797753667,2
36.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.7977524,2
36.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.797751134,2
36.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.797749867,2
36.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.797748601,2
36.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.797747335,2
36.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.797746068,2
36.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.797744802,2
36.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.797743535,2
36.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.797742269,2
36.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.797741002,2
36.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.797739736,2
36.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.79773847,2
36.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.797737203,2
36.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.797735937,2
36.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.79773467,2
36.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.797733404,2
36.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.797732138,2
36.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.797730871,2
36.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.797729605,2
36.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.797728338,2
36.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.797727072,2
36.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.797725806,2
36.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.797724539,2
36.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.797723273,2
36.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.797722006,2
36.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.79772074,2
36.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.797719473,2
36.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.797718207,2
36.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.797716941,2
37,49.3821212,-0.617878788,0.47030303,0.911818182,0.797715674,2
37.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.797714408,2
37.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.797713141,2
37.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.797711875,2
37.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.797710609,2
37.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.797709342,2
37.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.797708076,2
